agency_ori,agency_incident_id,location_address,location_address_adjusted,latlng_method,geocoded_location_interpreted,geocoded_location_type,geocoding_imprecise,lat,lng,tract_2010,tract_state_2010,tract_2000,tract_state_2000
MDBPD0000,13H0216,3300 VIRGINIA AV,"3300 VIRGINIA AV, Baltimore, Maryland, USA",geocoded,"3300 Virginia Ave, Baltimore, MD 21215, USA",premise,False,39.343638399999996,-76.67167009999999,24510271600.0,MD,24510271600.0,MD
MDBPD0000,13H0217,5200 DENMORE AV,"5200 DENMORE AV, Baltimore, Maryland, USA",geocoded,"5200 Denmore Ave, Baltimore, MD 21215, USA",premise,False,39.3486556,-76.67820530000002,24510271801.0,MD,24510271801.0,MD
MDBPD0000,13H0218,4500 FERNHILL AV,"4500 FERNHILL AV, Baltimore, Maryland, USA",geocoded,"4500 Fernhill Ave, Baltimore, MD 21215, USA",street_address,False,39.33765620000001,-76.69408409999998,24510280102.0,MD,24510280102.0,MD
MDBPD0000,13H0219,2207 LIBERTY HEIGHTS AV,"2207 LIBERTY HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"2207 Liberty Heights Ave, Baltimore, MD 21217, USA",street_address,False,39.31845,-76.651673,24510130400.0,MD,24510130400.0,MD
MDBPD0000,13H0220,200 AISQUITH ST,"200 AISQUITH ST, Baltimore, Maryland, USA",geocoded,"200 Aisquith St, Baltimore, MD 21202, USA",street_address,False,39.293923,-76.601989,24510280500.0,MD,24510050100.0,MD
MDBPD0000,13H0221,200 BEALE CT,"200 BEALE CT, Baltimore, Maryland, USA",geocoded,"200 Beale Ct, Baltimore, MD 21231, USA",street_address,False,39.2947284,-76.5952618,24510280500.0,MD,24510060500.0,MD
MDBPD0000,13H0222,5205 BEAUFORT AV,"5205 BEAUFORT AV, Baltimore, Maryland, USA",geocoded,"5205 Beaufort Ave, Baltimore, MD 21215, USA",premise,False,39.34724840000001,-76.68012860000002,24510271801.0,MD,24510271801.0,MD
MDBPD0000,13H0224,1500 E 29TH ST,"1500 E 29TH ST, Baltimore, Maryland, USA",geocoded,"1500 E 29th St, Baltimore, MD 21218, USA",premise,False,39.3247578,-76.59470569999998,24510090700.0,MD,24510090700.0,MD
MDBPD0000,13H0225,1200 N LUZERNE AV,"1200 N LUZERNE AV, Baltimore, Maryland, USA",geocoded,"1200 N Luzerne Ave, Baltimore, MD 21213, USA",premise,False,39.3049145,-76.58150129999999,24510080301.0,MD,24510080301.0,MD
MDBPD0000,13H0229,949 N MOUNT ST,"949 N MOUNT ST, Baltimore, Maryland, USA",geocoded,"949 N Mount St, Baltimore, MD 21217, USA",premise,False,39.2998361,-76.64417040000002,24510160300.0,MD,24510160300.0,MD
MDBPD0000,13H0232,2700 E MONUMENT ST,"2700 E MONUMENT ST, Baltimore, Maryland, USA",geocoded,"2700 E Monument St, Baltimore, MD 21205, USA",street_address,False,39.2991265,-76.57945129999997,24510070200.0,MD,24510070200.0,MD
MDBPD0000,13H0233,100 W HAMBURG ST,"100 W HAMBURG ST, Baltimore, Maryland, USA",geocoded,"100 W Hamburg St, Baltimore, MD 21230, USA",street_address,False,39.277910399999996,-76.6156704,24510230100.0,MD,24510230100.0,MD
MDBPD0000,14H0001,3900 EDMONDSON AV,"3900 EDMONDSON AV, Baltimore, Maryland, USA",geocoded,"3900 Edmondson Ave, Baltimore, MD 21229, USA",premise,False,39.294006700000004,-76.6813578,24510160801.0,MD,24510160801.0,MD
MDBPD0000,14H0002,4300 SHAMROCK AV,"4300 SHAMROCK AV, Baltimore, Maryland, USA",geocoded,"4300 Shamrock Ave, Baltimore, MD 21206, USA",premise,False,39.327044,-76.5635322,24510260202.0,MD,24510260202.0,MD
MDBPD0000,14H0003,1800 N PATTERSON PARK AV,"1800 N PATTERSON PARK AV, Baltimore, Maryland, USA",geocoded,"1800 N Patterson Park Ave, Baltimore, MD 21213, USA",street_address,False,39.310991200000004,-76.58587790000001,24510080200.0,MD,24510080200.0,MD
MDBPD0000,14H0004,1700 ASHBURTON ST,"1700 ASHBURTON ST, Baltimore, Maryland, USA",geocoded,"1700 Ashburton St, Baltimore, MD 21216, USA",premise,False,39.30745110000001,-76.66237640000001,24510150600.0,MD,24510150600.0,MD
MDBPD0000,14H0005,3600 LIBERTY HEIGHTS AV,"3600 LIBERTY HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"3600 Liberty Heights Ave, Baltimore, MD 21215, USA",premise,False,39.3259995,-76.67657609999998,24510151100.0,MD,24510151100.0,MD
MDBPD0000,14H0006,3000 OAKFORD AV,"3000 OAKFORD AV, Baltimore, Maryland, USA",geocoded,"3000 Oakford Ave, Baltimore, MD 21215, USA",street_address,False,39.3414479,-76.66446169999998,24510271600.0,MD,24510271600.0,MD
MDBPD0000,14H0007,5300 EASTBURY AV,"5300 EASTBURY AV, Baltimore, Maryland, USA",geocoded,"5300 Eastbury Ave, Baltimore, MD 21206, USA",street_address,False,39.3217084,-76.5508102,24510260202.0,MD,24510260202.0,MD
MDBPD0000,14H0009,2200 MARYLAND AV,"2200 MARYLAND AV, Baltimore, Maryland, USA",geocoded,"2200 Maryland Ave, Baltimore, MD 21218, USA",premise,False,39.3142847,-76.618425,24510120600.0,MD,24510120600.0,MD
MDBPD0000,14H0011,7000 MC CLEAN BLVD,"7000 MC CLEAN BLVD, Baltimore, Maryland, USA",geocoded,"7000 McClean Blvd, Baltimore, MD 21234, USA",street_address,False,39.3713609,-76.5681815,24510270701.0,MD,24510270701.0,MD
MDBPD0000,14H0012,100 E MADISON ST,"100 E MADISON ST, Baltimore, Maryland, USA",geocoded,"100 E Madison St, Baltimore, MD 21202, USA",street_address,False,39.2986745,-76.6135315,24510110100.0,MD,24510110100.0,MD
MDBPD0000,14H0013,3600 REISTERSTOWN RD,"3600 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"3600 Reisterstown Rd, Baltimore, MD 21215, USA",premise,False,39.32888610000001,-76.66056999999998,24510151200.0,MD,24510151200.0,MD
MDBPD0000,14H0014,3900 EDGEWOOD RD,"3900 EDGEWOOD RD, Baltimore, Maryland, USA",geocoded,"3900 Edgewood Rd, Baltimore, MD 21215, USA",premise,False,39.33130939999999,-76.6704295,24510151100.0,MD,24510151100.0,MD
MDBPD0000,14H0015,300 ILCHESTER AV,"300 ILCHESTER AV, Baltimore, Maryland, USA",geocoded,"300 Ilchester Ave, Baltimore, MD 21218, USA",premise,False,39.322902299999996,-76.61257719999998,24510120300.0,MD,24510120300.0,MD
MDBPD0000,14H0018,1900 E 28TH ST,"1900 E 28TH ST, Baltimore, Maryland, USA",geocoded,"1900 E 28th St, Baltimore, MD 21218, USA",premise,False,39.324046300000006,-76.58946929999998,24510090600.0,MD,24510090600.0,MD
MDBPD0000,14H0019,600 E 38TH ST,"600 E 38TH ST, Baltimore, Maryland, USA",geocoded,"600 E 38th St, Baltimore, MD 21218, USA",premise,False,39.33572059999999,-76.60708799999998,24510090100.0,MD,24510090100.0,MD
MDBPD0000,14H0021,1500 COLE ST,"1500 COLE ST, Baltimore, Maryland, USA",geocoded,"1500 Cole St, Baltimore, MD 21223, USA",street_address,False,39.282415,-76.64060789999998,24510190200.0,MD,24510190200.0,MD
MDBPD0000,14H0022,900 S CLINTON ST,"900 S CLINTON ST, Baltimore, Maryland, USA",geocoded,"900 S Clinton St, Baltimore, MD 21224, USA",premise,False,39.2823219,-76.569879,24510261100.0,MD,24510261100.0,MD
MDBPD0000,14H0023,4100 WALRAD ST,"4100 WALRAD ST, Baltimore, Maryland, USA",geocoded,"4100 Walrad St, Baltimore, MD 21229, USA",premise,False,39.2801604,-76.68361329999998,24510200800.0,MD,24510200800.0,MD
MDBPD0000,14H0025,625 S PONCA ST,"625 S PONCA ST, Baltimore, Maryland, USA",geocoded,"625 Ponca St, Baltimore, MD 21224, USA",premise,False,39.2853126,-76.5545918,24510260501.0,MD,24510260501.0,MD
MDBPD0000,14H0028,1506 PENNSYLVANIA AV,"1506 PENNSYLVANIA AV, Baltimore, Maryland, USA",geocoded,"1506 Pennsylvania Ave, Baltimore, MD 21217, USA",street_address,False,39.30253099999999,-76.6336537,24510140200.0,MD,24510140200.0,MD
MDBPD0000,14H0029,3910 THE ALAMEDA,"3910 THE ALAMEDA, Baltimore, Maryland, USA",geocoded,"3910 The Alameda, Baltimore, MD 21218, USA",premise,False,39.336526299999996,-76.59872790000001,24510090100.0,MD,24510090100.0,MD
MDBPD0000,14H0030,500 E 35TH ST,"500 E 35TH ST, Baltimore, Maryland, USA",geocoded,"500 E 35th St, Baltimore, MD 21218, USA",premise,False,39.331126,-76.60900219999998,24510090300.0,MD,24510090300.0,MD
MDBPD0000,14H0032,400 N PATTERSON PARK AV,"400 N PATTERSON PARK AV, Baltimore, Maryland, USA",geocoded,"400 N Patterson Park Ave, Baltimore, MD 21231, USA",premise,False,39.2956252,-76.5851806,24510060300.0,MD,24510060300.0,MD
MDBPD0000,14H0033,5100 CORDELIA AV,"5100 CORDELIA AV, Baltimore, Maryland, USA",geocoded,"5100 Cordelia Ave, Baltimore, MD 21215, USA",premise,False,39.3444477,-76.6803541,24510271802.0,MD,24510271802.0,MD
MDBPD0000,14H0034,2442 WILGREY CT,"2442 WILGREY CT, Baltimore, Maryland, USA",geocoded,"2442 Wilgrey Ct, Baltimore, MD 21230, USA",street_address,False,39.2635333,-76.64066389999998,24510250301.0,MD,24510250302.0,MD
MDBPD0000,14H0035,700 N AUGUSTA AV,"700 N AUGUSTA AV, Baltimore, Maryland, USA",geocoded,"700 N Augusta Ave, Baltimore, MD 21229, USA",premise,False,39.295609000000006,-76.68529360000002,24510160801.0,MD,24510160801.0,MD
MDBPD0000,14H0037,2833 PRESBURY ST,"2833 PRESBURY ST, Baltimore, Maryland, USA",geocoded,"2833 Presbury St, Baltimore, MD 21216, USA",premise,False,39.3070606,-76.6650157,24510150600.0,MD,24510150600.0,MD
MDBPD0000,14H0039,2900 E EAGER ST,"2900 E EAGER ST, Baltimore, Maryland, USA",geocoded,"2900 E Eager St, Baltimore, MD 21205, USA",street_address,False,39.3020443,-76.5768181,24510070100.0,MD,24510070100.0,MD
MDBPD0000,14H0043,2600 GROGAN AV,"2600 GROGAN AV, Baltimore, Maryland, USA",geocoded,"2600 Grogan Ave, Baltimore, MD 21213, USA",premise,False,39.3065985,-76.58091440000003,24510080301.0,MD,24510080301.0,MD
MDBPD0000,14H0044,1047 HOLLINS ST,"1047 HOLLINS ST, Baltimore, Maryland, USA",geocoded,"1047 Hollins St, Baltimore, MD 21223, USA",street_address,False,39.287497200000004,-76.6351186,24510180300.0,MD,24510180300.0,MD
MDBPD0000,14H0045,2800 KIRK AV,"2800 KIRK AV, Baltimore, Maryland, USA",geocoded,"2800 Kirk Ave, Baltimore, MD 21218, USA",premise,False,39.3242658,-76.59654520000002,24510090500.0,MD,24510090500.0,MD
MDBPD0000,14H0048,2305 LYNDHURST AV,"2305 LYNDHURST AV, Baltimore, Maryland, USA",geocoded,"2305 Lyndhurst Ave, Baltimore, MD 21216, USA",premise,False,39.3138732,-76.68337650000002,24510150900.0,MD,24510150900.0,MD
MDBPD0000,14H0050,1600 N WOLFE ST,"1600 N WOLFE ST, Baltimore, Maryland, USA",geocoded,"1600 N Wolfe St, Baltimore, MD 21213, USA",premise,False,39.3087585,-76.59172640000001,24510080600.0,MD,24510080600.0,MD
MDBPD0000,14H0051,1900 W LANVALE ST,"1900 W LANVALE ST, Baltimore, Maryland, USA",geocoded,"1900 W Lanvale St, Baltimore, MD 21217, USA",street_address,False,39.297752,-76.647594,24510160400.0,MD,24510160400.0,MD
MDBPD0000,14H0052,615 ROUNDVIEW RD,"615 ROUNDVIEW RD, Baltimore, Maryland, USA",geocoded,"615 Roundview Rd, Baltimore, MD 21225, USA",premise,False,39.24820820000001,-76.62007870000002,24510250203.0,MD,24510250203.0,MD
MDBPD0000,14H0056,2500 HURON ST,"2500 HURON ST, Baltimore, Maryland, USA",geocoded,"2500 Huron St, Baltimore, MD 21230, USA",street_address,False,39.262464,-76.643681,24510250301.0,MD,24510250302.0,MD
MDBPD0000,14H0057,1314 W LAFAYETTE AV,"1314 W LAFAYETTE AV, Baltimore, Maryland, USA",geocoded,"1314 W Lafayette Ave, Baltimore, MD 21217, USA",street_address,False,39.2991266,-76.63922290000002,24510160200.0,MD,24510160200.0,MD
MDBPD0000,14H0059,2400 WELLBRIDGE DR,"2400 WELLBRIDGE DR, Baltimore, Maryland, USA",geocoded,"2400 Wellbridge Dr, Baltimore, MD 21234, USA",street_address,False,39.36817410000001,-76.56423269999998,24510270701.0,MD,24510270701.0,MD
MDBPD0000,14H0061,3400 WILKENS AV,"3400 WILKENS AV, Baltimore, Maryland, USA",geocoded,"3400 Wilkens Ave, Baltimore, MD 21229, USA",premise,False,39.273132000000004,-76.67423120000002,24510250103.0,MD,24510250103.0,MD
MDBPD0000,14H0062,1400 N PATTERSON PARK AV,"1400 N PATTERSON PARK AV, Baltimore, Maryland, USA",geocoded,"1400 N Patterson Park Ave, Baltimore, MD 21213, USA",street_address,False,39.306808399999994,-76.58563339999998,24510080400.0,MD,24510080400.0,MD
MDBPD0000,14H0063,2400 ANNOR CT,"2400 ANNOR CT, Baltimore, Maryland, USA",geocoded,"2400 Annor Ct, Baltimore, MD 21230, USA",street_address,False,39.26121970000001,-76.6415777,24510250301.0,MD,24510250302.0,MD
MDBPD0000,14H0064,4814 ABERDEEN AV,"4814 ABERDEEN AV, Baltimore, Maryland, USA",geocoded,"4814 Aberdeen Ave, Baltimore, MD 21206, USA",premise,False,39.319851799999995,-76.550916,24510260203.0,MD,24510260203.0,MD
MDBPD0000,14H0065,3400 DUDLEY AV,"3400 DUDLEY AV, Baltimore, Maryland, USA",geocoded,"3400 Dudley Ave, Baltimore, MD 21213, USA",premise,False,39.322686600000004,-76.5638934,24510260301.0,MD,24510260301.0,MD
MDBPD0000,14H0066,5100 ELMER AV,"5100 ELMER AV, Baltimore, Maryland, USA",geocoded,"5100 Elmer Ave, Baltimore, MD 21215, USA",street_address,False,39.3465845,-76.6775038,24510271802.0,MD,24510271802.0,MD
MDBPD0000,14H0067,9 E CHASE ST,"9 E CHASE ST, Baltimore, Maryland, USA",geocoded,"9 E Chase St, Baltimore, MD 21202, USA",premise,False,39.3021998,-76.614961,24510110200.0,MD,24510110200.0,MD
MDBPD0000,14H0068,2600 PARK HEIGHTS TER,"2600 PARK HEIGHTS TER, Baltimore, Maryland, USA",geocoded,"2600 Park Heights Terrace, Baltimore, MD 21215, USA",premise,False,39.3387997,-76.6615916,24510151300.0,MD,24510151300.0,MD
MDBPD0000,14H0069,900 N CAROLINE ST,"900 N CAROLINE ST, Baltimore, Maryland, USA",geocoded,"900 N Caroline St, Baltimore, MD 21205, USA",street_address,False,39.300759899999996,-76.59846399999998,24510100200.0,MD,24510100200.0,MD
MDBPD0000,14H0070,2800 EDMONDSON AV,"2800 EDMONDSON AV, Baltimore, Maryland, USA",geocoded,"2800 Edmondson Ave, Baltimore, MD 21223, USA",street_address,False,39.2947286,-76.66302309999998,24510160600.0,MD,24510160600.0,MD
MDBPD0000,14H0071,1600 GERTRUDE ST,"1600 GERTRUDE ST, Baltimore, Maryland, USA",geocoded,"1600 Gertrude St, Baltimore, MD 21216, USA",street_address,False,39.306003000000004,-76.6645377,24510160700.0,MD,24510160700.0,MD
MDBPD0000,14H0072,2300 FREDERICK AV,"2300 FREDERICK AV, Baltimore, Maryland, USA",geocoded,"2300 Frederick Ave, Baltimore, MD 21223, USA",street_address,False,39.2848316,-76.65316290000001,24510200400.0,MD,24510200400.0,MD
MDBPD0000,14H0075,109 DENISON ST,"109 DENISON ST, Baltimore, Maryland, USA",geocoded,"109 Denison St, Baltimore, MD 21229, USA",premise,False,39.28868789999999,-76.67647459999998,24510200701.0,MD,24510200701.0,MD
MDBPD0000,14H0077,100 S KOSSUTH ST,"100 S KOSSUTH ST, Baltimore, Maryland, USA",geocoded,"100 S Kossuth St, Baltimore, MD 21229, USA",premise,False,39.28561610000001,-76.67679040000002,24510200702.0,MD,24510200702.0,MD
MDBPD0000,14H0079,3700 COTTAGE AV,"3700 COTTAGE AV, Baltimore, Maryland, USA",geocoded,"3700 Cottage Ave, Baltimore, MD 21215, USA",premise,False,39.331519899999996,-76.6589192,24510151200.0,MD,24510151200.0,MD
MDBPD0000,14H0080,2200 BROOKFIELD AV,"2200 BROOKFIELD AV, Baltimore, Maryland, USA",geocoded,"2200 Brookfield Ave, Baltimore, MD 21217, USA",premise,False,39.31301550000001,-76.6334048,24510130200.0,MD,24510130200.0,MD
MDBPD0000,14H0081,3700 REISTERSTOWN RD,"3700 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"3700 Reisterstown Rd, Baltimore, MD 21215, USA",premise,False,39.3301936,-76.66159809999998,24510151200.0,MD,24510151200.0,MD
MDBPD0000,14H0084,500 RICHWOOD AV,"500 RICHWOOD AV, Baltimore, Maryland, USA",geocoded,"500 Richwood Ave, Baltimore, MD 21212, USA",street_address,False,39.3471766,-76.6095304,24510271002.0,MD,24510271002.0,MD
MDBPD0000,14H0085,4100 PRIOR AV,"4100 PRIOR AV, Baltimore, Maryland, USA",geocoded,"4100 Prior Ave, Baltimore, MD 21206, USA",premise,False,39.3296158,-76.56836539999998,24510270101.0,MD,24510270101.0,MD
MDBPD0000,14H0087,1500 E BIDDLE ST,"1500 E BIDDLE ST, Baltimore, Maryland, USA",geocoded,"1500 E Biddle St, Baltimore, MD 21213, USA",street_address,False,39.30436210000001,-76.59792829999998,24510080800.0,MD,24510080800.0,MD
MDBPD0000,14H0089,100 S PAYSON ST,"100 S PAYSON ST, Baltimore, Maryland, USA",geocoded,"100 S Payson St, Baltimore, MD 21223, USA",street_address,False,39.286214,-76.64855949999998,24510200300.0,MD,24510200300.0,MD
MDBPD0000,14H0090,11 S MONASTERY AV,"11 S MONASTERY AV, Baltimore, Maryland, USA",geocoded,"11 S Monastery Ave, Baltimore, MD 21229, USA",premise,False,39.2862514,-76.67814369999998,24510200702.0,MD,24510200702.0,MD
MDBPD0000,14H0091,1500 WINSTON AV,"1500 WINSTON AV, Baltimore, Maryland, USA",geocoded,"1500 Winston Ave, Baltimore, MD 21239, USA",street_address,False,39.350086,-76.5913605,24510270901.0,MD,24510270901.0,MD
MDBPD0000,14H0092,2516 LOYOLA NORTHWAY,"2516 LOYOLA NORTHWAY, Baltimore, Maryland, USA",geocoded,"2516 Loyola Northway, Baltimore, MD 21215, USA",street_address,False,39.340089,-76.66096800000003,24510151300.0,MD,24510151300.0,MD
MDBPD0000,14H0093,3601 W COLD SPRING LA,"3601 W COLD SPRING LA, Baltimore, Maryland, USA",geocoded,"3601 W Cold Spring Ln, Baltimore, MD 21215, USA",premise,False,39.3353128,-76.6760122,24510151100.0,MD,24510151100.0,MD
MDBPD0000,14H0094,1300 WARD ST,"1300 WARD ST, Baltimore, Maryland, USA",geocoded,"1300 Ward St, Baltimore, MD 21230, USA",street_address,False,39.2802073,-76.63481230000002,24510210200.0,MD,24510210200.0,MD
MDBPD0000,14H0098,3200 CHELSEA TER,"3200 CHELSEA TER, Baltimore, Maryland, USA",geocoded,"3200 Chelsea Terrace, Baltimore, MD 21216, USA",premise,False,39.3238251,-76.6836318,24510150900.0,MD,24510150900.0,MD
MDBPD0000,14H0099,2516 CHRISTIAN ST,"2516 CHRISTIAN ST, Baltimore, Maryland, USA",geocoded,"2516 Christian St, Baltimore, MD 21223, USA",street_address,False,39.2799048,-76.65565490000002,24510200500.0,MD,24510200500.0,MD
MDBPD0000,14H0100,329 FOLCROFT ST,"329 FOLCROFT ST, Baltimore, Maryland, USA",geocoded,"329 Folcroft St, Baltimore, MD 21224, USA",street_address,False,39.2899339,-76.5416932,24510260501.0,MD,24510260501.0,MD
MDBPD0000,14H0101,1500 WHITELOCK ST,"1500 WHITELOCK ST, Baltimore, Maryland, USA",geocoded,"1500 Whitelock St, Baltimore, MD 21217, USA",street_address,False,39.311103700000004,-76.6405582,24510130300.0,MD,24510130300.0,MD
MDBPD0000,14H0102,3030 SPAULDING AV,"3030 SPAULDING AV, Baltimore, Maryland, USA",geocoded,"3030 Spaulding Ave, Baltimore, MD 21215, USA",street_address,False,39.3493869,-76.6732838,24510271700.0,MD,24510271700.0,MD
MDBPD0000,14H0103,2200 WINDSOR AV,"2200 WINDSOR AV, Baltimore, Maryland, USA",geocoded,"2200 Windsor Ave, Baltimore, MD 21216, USA",premise,False,39.3127421,-76.6605153,24510150600.0,MD,24510150600.0,MD
MDBPD0000,14H0104,2208 CEDLEY ST,"2208 CEDLEY ST, Baltimore, Maryland, USA",geocoded,"2208 Cedley St, Baltimore, MD 21230, USA",street_address,False,39.263723,-76.631905,24510250301.0,MD,24510250301.0,MD
MDBPD0000,14H0106,3600 DOLFIELD AV,"3600 DOLFIELD AV, Baltimore, Maryland, USA",geocoded,"3600 Dolfield Ave, Baltimore, MD 21215, USA",premise,False,39.3364806,-76.67526690000003,24510151100.0,MD,24510151100.0,MD
MDBPD0000,14H0107,3500 WINDSOR MILL RD,"3500 WINDSOR MILL RD, Baltimore, Maryland, USA",geocoded,"3500 Windsor Mill Rd, Baltimore, MD 21216, USA",premise,False,39.312194399999996,-76.67774899999998,24510150800.0,MD,24510150800.0,MD
MDBPD0000,14H0108,5000 QUEENSBERRY AV,"5000 QUEENSBERRY AV, Baltimore, Maryland, USA",geocoded,"5000 Queensberry Ave, Baltimore, MD 21215, USA",premise,False,39.348826700000004,-76.67121829999998,24510271700.0,MD,24510271700.0,MD
MDBPD0000,14H0109,5316 GOODNOW RD,"5316 GOODNOW RD, Baltimore, Maryland, USA",geocoded,"5316 Goodnow Rd, Baltimore, MD 21206, USA",street_address,False,39.32418699999999,-76.5426921,24510260201.0,MD,24510260201.0,MD
MDBPD0000,14H0112,3300 DORITHAN RD,"3300 DORITHAN RD, Baltimore, Maryland, USA",geocoded,"3300 Dorithan Rd, Baltimore, MD 21215, USA",premise,False,39.331105799999996,-76.66824390000002,24510151100.0,MD,24510151100.0,MD
MDBPD0000,14H0117,500 YALE AV,"500 YALE AV, Baltimore, Maryland, USA",geocoded,"500 Yale Ave, Baltimore, MD 21229, USA",street_address,False,39.2773046,-76.68664509999998,24510250102.0,MD,24510250102.0,MD
MDBPD0000,14H0119,500 SHERIDAN AV,"500 SHERIDAN AV, Baltimore, Maryland, USA",geocoded,"500 Sheridan Ave, Baltimore, MD 21212, USA",premise,False,39.3548039,-76.6096488,24510271002.0,MD,24510271002.0,MD
MDBPD0000,14H0120,500 N MONROE ST,"500 N MONROE ST, Baltimore, Maryland, USA",geocoded,"500 N Monroe St, Baltimore, MD 21223, USA",street_address,False,39.2938458,-76.64722569999998,24510160400.0,MD,24510200100.0,MD
MDBPD0000,14H0122,4100 E MONUMENT ST,"4100 E MONUMENT ST, Baltimore, Maryland, USA",geocoded,"4100 E Monument St, Baltimore, MD 21205, USA",street_address,False,39.2997273,-76.5632468,24510260404.0,MD,24510260404.0,MD
MDBPD0000,14H0123,1300 E LAFAYETTE AV,"1300 E LAFAYETTE AV, Baltimore, Maryland, USA",geocoded,"1300 E Lafayette Ave, Baltimore, MD 21213, USA",premise,False,39.31060069999999,-76.60080009999999,24510090900.0,MD,24510090900.0,MD
MDBPD0000,14H0125,1600 E MADISON ST,"1600 E MADISON ST, Baltimore, Maryland, USA",geocoded,"1600 E Madison St, Baltimore, MD 21205, USA",street_address,False,39.29968510000001,-76.5956077,24510070400.0,MD,24510070400.0,MD
MDBPD0000,14H0126,6001 BELAIR RD,"6001 BELAIR RD, Baltimore, Maryland, USA",geocoded,"6001 Belair Rd, Baltimore, MD 21206, USA",premise,False,39.34741560000001,-76.5386554,24510260101.0,MD,24510260101.0,MD
MDBPD0000,14H0127,2900 BRIGHTON ST,"2900 BRIGHTON ST, Baltimore, Maryland, USA",geocoded,"2900 Brighton St, Baltimore, MD 21216, USA",premise,False,39.3054594,-76.6660646,24510160700.0,MD,24510160700.0,MD
MDBPD0000,14H0131,200 N BENTALOU ST,"200 N BENTALOU ST, Baltimore, Maryland, USA",geocoded,"200 N Bentalou St, Baltimore, MD 21223, USA",premise,False,39.29095020000001,-76.65346740000003,24510200200.0,MD,24510200200.0,MD
MDBPD0000,14H0132,001 W 20TH ST,"001 W 20TH ST, Baltimore, Maryland, USA",geocoded,"1 W 20th St, Baltimore, MD 21218, USA",street_address,False,39.3122234,-76.61663759999998,24510120600.0,MD,24510120600.0,MD
MDBPD0000,14H0133,3400 RAMONA AV,"3400 RAMONA AV, Baltimore, Maryland, USA",geocoded,"3400 Ramona Ave, Baltimore, MD 21213, USA",premise,False,39.3231662,-76.56333169999998,24510260301.0,MD,24510260301.0,MD
MDBPD0000,14H0134,2000 LINDEN AV,"2000 LINDEN AV, Baltimore, Maryland, USA",geocoded,"2000 Linden Ave, Baltimore, MD 21217, USA",premise,False,39.3107571,-76.6330132,24510130200.0,MD,24510130200.0,MD
MDBPD0000,14H0138,4200 WEST BAY AV,"4200 WEST BAY AV, Baltimore, Maryland, USA",geocoded,"4200 W Bay Ave, Baltimore, MD 21225, USA",street_address,False,39.2273894,-76.59372119999998,24510250500.0,MD,24510250500.0,MD
MDBPD0000,14H0141,100 N GILMOR ST,"100 N GILMOR ST, Baltimore, Maryland, USA",geocoded,"100 N Gilmor St, Baltimore, MD 21223, USA",street_address,False,39.2896065,-76.64264709999998,24510190100.0,MD,24510190100.0,MD
MDBPD0000,14H0143,1823 DRUID HILL AV,"1823 DRUID HILL AV, Baltimore, Maryland, USA",geocoded,"1823 Druid Hill Ave, Baltimore, MD 21217, USA",street_address,False,39.3064201,-76.63362819999998,24510140300.0,MD,24510140300.0,MD
MDBPD0000,14H0145,4745 PARK HEIGHTS AV,"4745 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4745 Park Heights Ave, Baltimore, MD 21215, USA",premise,False,39.345169,-76.67075090000002,24510271600.0,MD,24510271600.0,MD
MDBPD0000,14H0146,4910 PARK HEIGHTS AV,"4910 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"4910 Park Heights Ave, Baltimore, MD 21215, USA",premise,False,39.34680770000001,-76.6734681,24510271802.0,MD,24510271802.0,MD
MDBPD0000,14H0147,3200 SPAULDING AV,"3200 SPAULDING AV, Baltimore, Maryland, USA",geocoded,"3200 Spaulding Ave, Baltimore, MD 21215, USA",street_address,False,39.34815520000001,-76.67513579999998,24510271802.0,MD,24510271802.0,MD
MDBPD0000,14H0149,2900 ARUNAH AV,"2900 ARUNAH AV, Baltimore, Maryland, USA",geocoded,"2900 Arunah Ave, Baltimore, MD 21216, USA",street_address,False,39.29522559999999,-76.6649718,24510160600.0,MD,24510160600.0,MD
MDBPD0000,14H0150,5805 WAYCROSS RD,"5805 WAYCROSS RD, Baltimore, Maryland, USA",geocoded,"5805 Waycross Rd, Baltimore, MD 21206, USA",premise,False,39.332372899999996,-76.53445119999998,24510260102.0,MD,24510260102.0,MD
MDBPD0000,14H0151,3000 FLEETWOOD AV,"3000 FLEETWOOD AV, Baltimore, Maryland, USA",geocoded,"3000 Fleetwood Ave, Baltimore, MD 21214, USA",premise,False,39.362378899999996,-76.55172449999998,24510270502.0,MD,24510270502.0,MD
MDBPD0000,14H0152,6526 HOLABIRD AV,"6526 HOLABIRD AV, Baltimore, Maryland, USA",geocoded,"6526 Holabird Ave, Baltimore, MD 21224, USA",premise,False,39.27274910000001,-76.534701,24510260605.0,MD,24510260605.0,MD
MDBPD0000,14H0153,400 W SARATOGA ST,"400 W SARATOGA ST, Baltimore, Maryland, USA",geocoded,"400 W Saratoga St, Baltimore, MD 21201, USA",premise,False,39.2929406,-76.6214827,24510040100.0,MD,24510040100.0,MD
